Total CD    (   13%):    0.007064 | Pressure (   99%):    0.007064 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   (   35%):   -0.015713 | Pressure (  100%):   -0.015713 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD (  158%):   17.603424 | Pressure (  100%):   17.603424 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (   21%):   -0.094090 | Pressure (  100%):   -0.094090 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   (   58%):    0.018270 | Pressure (   99%):    0.018270 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (  -12%):   -0.006642 | Pressure (  100%):   -0.006642 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (   29%):   -0.014636 | Pressure (  100%):   -0.014636 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (   35%):   -0.015713 | Pressure (  100%):   -0.015713 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (   21%):    0.123685 | Pressure (   99%):    0.123685 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: WING_SWEEP

Total CL    (   33%):    0.190350 | Pressure (   99%):    0.190350 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CD    (    3%):    0.001679 | Pressure (   99%):    0.001679 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   (   60%):   -0.026728 | Pressure (  100%):   -0.026728 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD ( 1023%):  113.356166 | Pressure (  100%):  113.356166 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (   58%):   -0.254799 | Pressure (  100%):   -0.254799 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   ( -135%):   -0.042638 | Pressure (  100%):   -0.042638 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (  -88%):   -0.047999 | Pressure (  100%):   -0.047999 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (   64%):   -0.031400 | Pressure (  100%):   -0.031400 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (   60%):   -0.026728 | Pressure (  100%):   -0.026728 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (   32%):    0.187750 | Pressure (   99%):    0.187750 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: WING_TIP

Total CL    (    0%):   -0.003761 | Pressure (  100%):   -0.003761 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CD    (    2%):    0.001341 | Pressure (   99%):    0.001341 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   (    4%):   -0.001940 | Pressure (  100%):   -0.001940 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD (  -25%):   -2.803648 | Pressure (  100%):   -2.803648 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (   -1%):    0.006687 | Pressure (   99%):    0.006687 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   (    8%):    0.002796 | Pressure (   99%):    0.002796 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (    4%):    0.002253 | Pressure (   99%):    0.002253 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (   -4%):    0.001974 | Pressure (   99%):    0.001974 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (    4%):   -0.001940 | Pressure (  100%):   -0.001940 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (    0%):   -0.003471 | Pressure (  100%):   -0.003471 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: FUSELAGE_1

Total CL    (    2%):    0.011604 | Pressure (   99%):    0.011604 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CD    (    7%):    0.003945 | Pressure (   99%):    0.003945 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   (   -5%):    0.002383 | Pressure (   99%):    0.002383 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD (   26%):    2.941141 | Pressure (  100%):    2.941141 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (    0%):   -0.000046 | Pressure (  100%):   -0.000046 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   (   72%):    0.022642 | Pressure (   99%):    0.022642 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (   -9%):   -0.005289 | Pressure (  100%):   -0.005289 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (   -3%):    0.001870 | Pressure (   99%):    0.001870 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (   -5%):    0.002383 | Pressure (   99%):    0.002383 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (    2%):    0.012112 | Pressure (   99%):    0.012112 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: FUSELAGE_2

Total CL    (    8%):    0.051083 | Pressure (   99%):    0.051083 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CD    (    7%):    0.003758 | Pressure (   99%):    0.003758 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   (    7%):   -0.003465 | Pressure (  100%):   -0.003465 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD (  122%):   13.591329 | Pressure (  100%):   13.591329 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (    1%):   -0.005569 | Pressure (  100%):   -0.005569 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   (  193%):    0.060949 | Pressure (   99%):    0.060949 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (    6%):    0.003311 | Pressure (   99%):    0.003311 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (   10%):   -0.005169 | Pressure (  100%):   -0.005169 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (    7%):   -0.003465 | Pressure (  100%):   -0.003465 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (    8%):    0.050959 | Pressure (   99%):    0.050959 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: FUSELAGE_3

Total CL    (   21%):    0.123661 | Pressure (   99%):    0.123661 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CD    (   42%):    0.022130 | Pressure (   99%):    0.022130 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   (  138%):   -0.061588 | Pressure (  100%):   -0.061588 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD (   50%):    5.587796 | Pressure (  100%):    5.587796 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (    7%):   -0.032735 | Pressure (  100%):   -0.032735 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   (  177%):    0.055720 | Pressure (   99%):    0.055720 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (   23%):    0.012940 | Pressure (   99%):    0.012940 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (    0%):    0.000321 | Pressure (   99%):    0.000321 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (  138%):   -0.061588 | Pressure (  100%):   -0.061588 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (   21%):    0.125625 | Pressure (   99%):    0.125625 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: FUSELAGE_4

Total CL    (    3%):    0.022630 | Pressure (   99%):    0.022630 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CD    (   10%):    0.005702 | Pressure (   99%):    0.005702 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   (  -35%):    0.015826 | Pressure (   99%):    0.015826 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD (   35%):    3.968618 | Pressure (  100%):    3.968618 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (    1%):   -0.004944 | Pressure (  100%):   -0.004944 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   ( -101%):   -0.031948 | Pressure (  100%):   -0.031948 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (   41%):    0.022163 | Pressure (   99%):    0.022163 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (   -3%):    0.001686 | Pressure (   99%):    0.001686 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (  -35%):    0.015826 | Pressure (   99%):    0.015826 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (    4%):    0.023276 | Pressure (   99%):    0.023276 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: TAIL

Total CL    (    5%):    0.034118 | Pressure (   99%):    0.034118 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CD    (    4%):    0.002276 | Pressure (   99%):    0.002276 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   ( -107%):    0.048057 | Pressure (   99%):    0.048057 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD (  135%):   14.989956 | Pressure (  100%):   14.989956 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (    8%):   -0.037195 | Pressure (  100%):   -0.037195 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   ( -175%):   -0.055195 | Pressure (  100%):   -0.055195 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (  135%):    0.073038 | Pressure (   99%):    0.073038 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (    7%):   -0.003683 | Pressure (  100%):   -0.003683 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   ( -107%):    0.048057 | Pressure (   99%):    0.048057 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (    5%):    0.033995 | Pressure (   99%):    0.033995 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

