Total CFx   (  -58%):   -0.009871 | Pressure (  100%):   -0.009871 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (   14%):   -0.008736 | Pressure (  100%):   -0.008736 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (   26%):    0.146583 | Pressure (   99%):    0.146583 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: WING_TIP

Total CL    (    0%):   -0.002371 | Pressure (  100%):   -0.002371 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CD    (    0%):    0.000566 | Pressure (   99%):    0.000566 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   (    1%):   -0.000981 | Pressure (  100%):   -0.000981 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD (  -87%):   -4.192833 | Pressure (  100%):   -4.192833 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (   -1%):    0.004326 | Pressure (   99%):    0.004326 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   (    2%):    0.001731 | Pressure (   99%):    0.001731 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (    2%):    0.001163 | Pressure (   99%):    0.001163 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (    5%):    0.000969 | Pressure (   99%):    0.000969 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (    1%):   -0.000981 | Pressure (  100%):   -0.000981 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (    0%):   -0.002237 | Pressure (  100%):   -0.002237 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: FUSELAGE_1

Total CL    (    2%):    0.011227 | Pressure (   99%):    0.011227 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CD    (    4%):    0.004523 | Pressure (   99%):    0.004523 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   (   -5%):    0.003494 | Pressure (   99%):    0.003494 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD (   51%):    2.481942 | Pressure (  100%):    2.481942 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (    0%):    0.000066 | Pressure (   99%):    0.000066 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   (   29%):    0.022088 | Pressure (   99%):    0.022088 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (  -18%):   -0.007415 | Pressure (  100%):   -0.007415 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (   14%):    0.002505 | Pressure (   99%):    0.002505 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (   -5%):    0.003494 | Pressure (   99%):    0.003494 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (    2%):    0.011842 | Pressure (   99%):    0.011842 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: FUSELAGE_2

Total CL    (    9%):    0.050089 | Pressure (   99%):    0.050089 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CD    (    3%):    0.004424 | Pressure (   99%):    0.004424 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   (    1%):   -0.000894 | Pressure (  100%):   -0.000894 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD (  235%):   11.323398 | Pressure (  100%):   11.323398 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (    1%):   -0.005144 | Pressure (  100%):   -0.005144 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   (   79%):    0.059662 | Pressure (   99%):    0.059662 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (    0%):    0.000113 | Pressure (   99%):    0.000113 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (  -25%):   -0.004342 | Pressure (  100%):   -0.004342 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (    1%):   -0.000894 | Pressure (  100%):   -0.000894 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (    9%):    0.050097 | Pressure (   99%):    0.050097 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: FUSELAGE_3

Total CL    (   22%):    0.123771 | Pressure (   99%):    0.123771 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CD    (   19%):    0.022046 | Pressure (   99%):    0.022046 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   (  102%):   -0.062986 | Pressure (  100%):   -0.062986 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD (  116%):    5.614170 | Pressure (  100%):    5.614170 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (    9%):   -0.032781 | Pressure (  100%):   -0.032781 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   (   81%):    0.061109 | Pressure (   99%):    0.061109 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (   39%):    0.015449 | Pressure (   99%):    0.015449 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (    1%):    0.000219 | Pressure (   99%):    0.000219 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (  102%):   -0.062986 | Pressure (  100%):   -0.062986 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (   22%):    0.125719 | Pressure (   99%):    0.125719 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: FUSELAGE_4

Total CL    (    3%):    0.021015 | Pressure (   99%):    0.021015 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CD    (    1%):    0.001320 | Pressure (   99%):    0.001320 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   (    9%):   -0.006004 | Pressure (  100%):   -0.006004 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD (  331%):   15.924277 | Pressure (  100%):   15.924277 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (    1%):   -0.003963 | Pressure (  100%):   -0.003963 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   (  -37%):   -0.028307 | Pressure (  100%):   -0.028307 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (  -26%):   -0.010250 | Pressure (  100%):   -0.010250 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (  -13%):   -0.002350 | Pressure (  100%):   -0.002350 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (    9%):   -0.006004 | Pressure (  100%):   -0.006004 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (    3%):    0.020925 | Pressure (   99%):    0.020925 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: TAIL

Total CL    (    5%):    0.027360 | Pressure (   99%):    0.027360 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CD    (    1%):    0.002028 | Pressure (   99%):    0.002028 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   (  -64%):    0.039324 | Pressure (   99%):    0.039324 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD (  280%):   13.492356 | Pressure (  100%):   13.492356 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (    8%):   -0.029684 | Pressure (  100%):   -0.029684 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   (  -58%):   -0.043526 | Pressure (  100%):   -0.043526 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (  150%):    0.058765 | Pressure (   99%):    0.058765 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (  -16%):   -0.002754 | Pressure (  100%):   -0.002754 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (  -64%):    0.039324 | Pressure (   99%):    0.039324 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (    4%):    0.027296 | Pressure (   99%):    0.027296 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: INTAKE

Total CL    (    1%):    0.006479 | Pressure (    0%):   -0.000007 | Friction (    0%):    0.000000 | Momentum (  100%):    0.006486
Total CD    (   38%):    0.043590 | Pressure (    0%):    0.000038 | Friction (    0%):    0.000000 | Momentum (   99%):    0.043552
Total CSF   (   15%):   -0.009778 | Pressure (    0%):    0.000000 | Friction (    0%):    0.000000 | Momentum (  100%):   -0.009778
Total CL/CD (    3%):    0.148643 | Pressure ( -118%):   -0.176327 | Friction (    0%):    0.000000 | Momentum (  100%):    0.148924
Total CMx   (    1%):   -0.006489 | Pressure (    0%):   -0.000000 | Friction (    0%):    0.000000 | Momentum (   99%):   -0.006489
Total CMy   (   14%):    0.010791 | Pressure (    0%):   -0.000017 | Friction (    0%):    0.000000 | Momentum (  100%):    0.010809
Total CMz   (   67%):    0.026490 | Pressure (    0%):    0.000009 | Friction (    0%):    0.000000 | Momentum (   99%):    0.026481
Total CFx   (  247%):    0.041802 | Pressure (    0%):    0.000038 | Friction (    0%):    0.000000 | Momentum (   99%):    0.041764
Total CFy   (   15%):   -0.009778 | Pressure (    0%):    0.000000 | Friction (    0%):    0.000000 | Momentum (  100%):   -0.009778
Total CFz   (    2%):    0.013950 | Pressure (    0%):    0.000000 | Friction (    0%):    0.000000 | Momentum (   99%):    0.013950

