Total CD    (   -1%):   -0.000058 | Pressure (  100%):   -0.000058 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   (    0%):    0.000009 | Pressure (   99%):    0.000009 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD ( 2680%):   48.212497 | Pressure (  100%):   48.212497 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (  -66%):    0.006489 | Pressure (   99%):    0.006489 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   (    5%):   -0.002527 | Pressure (  100%):   -0.002527 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (    0%):   -0.000068 | Pressure (  100%):   -0.000068 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (   -1%):   -0.000058 | Pressure (  100%):   -0.000058 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (    0%):    0.000009 | Pressure (   99%):    0.000009 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (  -30%):   -0.002787 | Pressure (  100%):   -0.002787 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: WING_TIP

Total CL    (    9%):    0.000914 | Pressure (   99%):    0.000914 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CD    (    0%):    0.000041 | Pressure (   99%):    0.000041 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   (    0%):   -0.000340 | Pressure (  100%):   -0.000340 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD ( 1251%):   22.516255 | Pressure (  100%):   22.516255 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (   17%):   -0.001738 | Pressure (  100%):   -0.001738 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   (    1%):   -0.000669 | Pressure (  100%):   -0.000669 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (    0%):   -0.000112 | Pressure (  100%):   -0.000112 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (    0%):    0.000041 | Pressure (   99%):    0.000041 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (    0%):   -0.000340 | Pressure (  100%):   -0.000340 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (    9%):    0.000914 | Pressure (   99%):    0.000914 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: FUSELAGE_1

Total CL    (   -9%):   -0.000909 | Pressure (  100%):   -0.000909 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CD    (   74%):    0.003820 | Pressure (   99%):    0.003820 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   (  -11%):    0.006147 | Pressure (   99%):    0.006147 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD (  -13%):   -0.237891 | Pressure (  100%):   -0.237891 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (   -5%):    0.000500 | Pressure (   99%):    0.000500 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   (    4%):   -0.001932 | Pressure (  100%):   -0.001932 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (  -33%):   -0.012296 | Pressure (  100%):   -0.012296 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (   74%):    0.003820 | Pressure (   99%):    0.003820 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (  -11%):    0.006147 | Pressure (   99%):    0.006147 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (   -9%):   -0.000909 | Pressure (  100%):   -0.000909 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: FUSELAGE_2

Total CL    (   18%):    0.001701 | Pressure (   99%):    0.001701 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CD    (   -3%):   -0.000182 | Pressure (  100%):   -0.000182 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   (   -3%):    0.001726 | Pressure (   99%):    0.001726 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD ( -519%):   -9.349661 | Pressure (  100%):   -9.349661 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (   -2%):    0.000207 | Pressure (   99%):    0.000207 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   (   -1%):    0.000906 | Pressure (   99%):    0.000906 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (   -6%):   -0.002453 | Pressure (  100%):   -0.002453 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (   -3%):   -0.000182 | Pressure (  100%):   -0.000182 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (   -3%):    0.001726 | Pressure (   99%):    0.001726 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (   18%):    0.001701 | Pressure (   99%):    0.001701 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: FUSELAGE_3

Total CL    ( -267%):   -0.024746 | Pressure (  100%):   -0.024746 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CD    (   33%):    0.001697 | Pressure (   99%):    0.001697 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   (  156%):   -0.082320 | Pressure (  100%):   -0.082320 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD ( -810%):  -14.578522 | Pressure (  100%):  -14.578522 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (   -3%):    0.000316 | Pressure (   99%):    0.000316 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   (  -10%):    0.004877 | Pressure (   99%):    0.004877 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (   30%):    0.011190 | Pressure (   99%):    0.011190 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (   33%):    0.001697 | Pressure (   99%):    0.001697 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (  156%):   -0.082320 | Pressure (  100%):   -0.082320 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   ( -267%):   -0.024746 | Pressure (  100%):   -0.024746 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: FUSELAGE_4

Total CL    (  243%):    0.022543 | Pressure (   99%):    0.022543 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CD    (    9%):    0.000496 | Pressure (   99%):    0.000496 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   (  -22%):    0.011995 | Pressure (   99%):    0.011995 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD ( 2529%):   45.494017 | Pressure (  100%):   45.494017 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (   49%):   -0.004870 | Pressure (  100%):   -0.004870 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   (   65%):   -0.031586 | Pressure (  100%):   -0.031586 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (   45%):    0.016701 | Pressure (   99%):    0.016701 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (    9%):    0.000496 | Pressure (   99%):    0.000496 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (  -22%):    0.011995 | Pressure (   99%):    0.011995 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (  243%):    0.022543 | Pressure (   99%):    0.022543 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: TAIL

Total CL    (  113%):    0.010453 | Pressure (   99%):    0.010453 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CD    (  -14%):   -0.000764 | Pressure (  100%):   -0.000764 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   (  -29%):    0.015454 | Pressure (   99%):    0.015454 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD ( -761%):  -13.688149 | Pressure (  100%):  -13.688149 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (  102%):   -0.010051 | Pressure (  100%):   -0.010051 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   (   33%):   -0.016228 | Pressure (  100%):   -0.016228 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (   63%):    0.023048 | Pressure (   99%):    0.023048 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (  -14%):   -0.000764 | Pressure (  100%):   -0.000764 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (  -29%):    0.015454 | Pressure (   99%):    0.015454 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (  113%):    0.010453 | Pressure (   99%):    0.010453 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

