Total CL/CD (  -18%):   -3.701902 | Pressure (  100%):   -3.701902 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (   -1%):    0.002844 | Pressure (   99%):    0.002844 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   (   -5%):    0.001198 | Pressure (   99%):    0.001198 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (    1%):    0.000630 | Pressure (   99%):    0.000630 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (   -4%):    0.000547 | Pressure (   99%):    0.000547 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (    2%):   -0.000574 | Pressure (  100%):   -0.000574 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (    0%):   -0.001494 | Pressure (  100%):   -0.001494 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: FUSELAGE_1

Total CL    (    1%):    0.005156 | Pressure (   99%):    0.005156 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CD    (   24%):    0.003879 | Pressure (   99%):    0.003879 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   (  -21%):    0.005632 | Pressure (   99%):    0.005632 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD (    6%):    1.329432 | Pressure (   99%):    1.329432 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (    0%):    0.000339 | Pressure (   99%):    0.000339 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   (  -44%):    0.010082 | Pressure (   99%):    0.010082 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (  -20%):   -0.011346 | Pressure (  100%):   -0.011346 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (  -29%):    0.003414 | Pressure (   99%):    0.003414 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (  -21%):    0.005632 | Pressure (   99%):    0.005632 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (    1%):    0.005475 | Pressure (   99%):    0.005475 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: FUSELAGE_2

Total CL    (    7%):    0.024444 | Pressure (   99%):    0.024444 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CD    (    3%):    0.000590 | Pressure (   99%):    0.000590 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   (  -10%):    0.002612 | Pressure (   99%):    0.002612 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD (  207%):   41.436822 | Pressure (  100%):   41.436822 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (    0%):   -0.001988 | Pressure (  100%):   -0.001988 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   ( -125%):    0.028606 | Pressure (   99%):    0.028606 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (   -7%):   -0.003909 | Pressure (  100%):   -0.003909 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (   13%):   -0.001543 | Pressure (  100%):   -0.001543 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (  -10%):    0.002612 | Pressure (   99%):    0.002612 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (    7%):    0.024402 | Pressure (   99%):    0.024402 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: FUSELAGE_3

Total CL    (   16%):    0.051380 | Pressure (   99%):    0.051380 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CD    (   36%):    0.005827 | Pressure (   99%):    0.005827 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   (  263%):   -0.067979 | Pressure (  100%):   -0.067979 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD (   44%):    8.817371 | Pressure (  100%):    8.817371 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (    6%):   -0.015289 | Pressure (  100%):   -0.015289 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   ( -117%):    0.026655 | Pressure (   99%):    0.026655 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (   18%):    0.009983 | Pressure (   99%):    0.009983 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (  -11%):    0.001327 | Pressure (   99%):    0.001327 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (  263%):   -0.067979 | Pressure (  100%):   -0.067979 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (   16%):    0.051692 | Pressure (   99%):    0.051692 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: FUSELAGE_4

Total CL    (    7%):    0.024737 | Pressure (   99%):    0.024737 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CD    (   17%):    0.002780 | Pressure (   99%):    0.002780 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   (  -52%):    0.013455 | Pressure (   99%):    0.013455 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD (   44%):    8.899136 | Pressure (  100%):    8.899136 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (    2%):   -0.005284 | Pressure (  100%):   -0.005284 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   (  151%):   -0.034451 | Pressure (  100%):   -0.034451 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (   34%):    0.018646 | Pressure (   99%):    0.018646 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (   -5%):    0.000613 | Pressure (   99%):    0.000613 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   (  -52%):    0.013455 | Pressure (   99%):    0.013455 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (    7%):    0.024885 | Pressure (   99%):    0.024885 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

Surface name: TAIL

Total CL    (    8%):    0.025147 | Pressure (   99%):    0.025147 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CD    (    0%):    0.000018 | Pressure (   99%):    0.000018 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CSF   ( -144%):    0.037392 | Pressure (   99%):    0.037392 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CL/CD ( 7105%): 1416.467200 | Pressure (   99%): 1416.467200 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMx   (   10%):   -0.026442 | Pressure (  100%):   -0.026442 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMy   (  174%):   -0.039707 | Pressure (  100%):   -0.039707 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CMz   (  104%):    0.056644 | Pressure (   99%):    0.056644 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFx   (   18%):   -0.002174 | Pressure (  100%):   -0.002174 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFy   ( -144%):    0.037392 | Pressure (   99%):    0.037392 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000
Total CFz   (    7%):    0.025053 | Pressure (   99%):    0.025053 | Friction (    0%):    0.000000 | Momentum (    0%):    0.000000

